        Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,img_url,extracted_flavors,wine_type
15054,US,"Spicier than most Cab Francs, with a scour of pepper, but lush and flavorful in red cherries, tobacco and sandalwood. Easy to drink, this fine red wine has lots of interest. Drink now.",Reserve,89,95.0,California,Rutherford,Napa,,,Peju 2007 Reserve Cabernet Franc (Rutherford),Cabernet Franc,Peju,"https://assets.wine.com/winecom/image/upload/w_600,h_600,dpr_2.0,c_fit,q_auto:good,fl_progressive/155350.jpg",['pepper'],red
19624,US,"A beautiful, bargain-priced blend of Tinta Roriz (aka Tempranillo), Touriga Nacional, Touriga Francesa and Alvarelhão. Violet and jasmine perfumed, this wine is so, so pretty with just a stunning nose. In taste, there's raspberry, strawberry and lilting layers of pepper and herbs. An intriguing wine well worth trying, made by Morgan Winery Winegrower Dan Lee.","Rio Tinto, Silvaspoons Vineyard",90,16.0,California,Alta Mesa,Central Valley,Virginie Boone,@vboone,"Lee Family Farm 2009 Rio Tinto, Silvaspoons Vineyard Red (Alta Mesa)",Tempranillo Blend,Lee Family Farm,https://images.vivino.com/labels/02gwyz4dsbf5d.jpg,"['berry', 'pepper', 'herb']",red
65260,US,"Red cherry, crushed gravel and a defined oak scent show on the nose. The sip starts with fresh yet dark red fruit, leads into a vanilla-laced, slightly sweet midpalate, and finishes on a touch of charred beef.",,86,16.0,California,Monterey County,Central Coast,Matt Kettmann,@mattkettmann,Las Palmeras 2013 Cabernet Sauvignon (Monterey County),Cabernet Sauvignon,Las Palmeras,https://dsi2vjvztwiuk.cloudfront.net/website/products/116028/bottle/769059/original.png,"['fruit', 'cherry', 'vanilla', 'oak']",red
121113,Argentina,"Crisp, lightly herbal raspberry aromas are a touch reedy and green. This feels chewy and saturated, while herbal, candied, slightly syrupy flavors of sweet berries finish minty and hot.",Estate Bottled,84,13.0,Mendoza Province,Mendoza,,Michael Schachner,@wineschach,Pascual Toso 2012 Estate Bottled Cabernet Sauvignon (Mendoza),Cabernet Sauvignon,Pascual Toso,http://familywineriesdirect.com/cdn/shop/files/pascual_toso_2020_estate_cabernet_sauvignon.jpg?v=1711726300,"['berry', 'herb']",red
93892,US,"Here's a lovely Grenache to drink now. It's dry and silky, with the light weight of Pinot Noir, and ripely succulent in cherries. Bright acidity adds the final note. The very high alcohol is hardly noticeable, but it will affect you physically.",Jespersen Ranch,88,42.0,California,Edna Valley,Central Coast,,,Peloton 2011 Jespersen Ranch Grenache (Edna Valley),Grenache,Peloton,https://images.squarespace-cdn.com/content/v1/51d275b9e4b0acad4077dfc9/1392096243737-0RF53KRCV47MLZMTK9HG/Peloton_11_Grenache_front.jpg?format=1000w,[],unknown
49701,US,"Charred strawberries and very ripe cranberry sauce make for a very compelling nose on this rare single varietal bottling of this lighter Rhône red. It's full and light on the palate, with tanned leather, sandalwood and more spiced strawberry. A very nice change of pace from the region's big reds and good way to impress wine geek friends.",,91,40.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Tuxedo Cellars 2013 Counoise (Paso Robles),Counoise,Tuxedo Cellars,https://tablascreek.typepad.com/.a/6a00d8341c830853ef01b8d2a256e3970c-700wi,"['berry', 'spice']",unknown
46080,Germany,"Spice and smoke aromas contribute to a slightly earthy, savory opening on this sweet-tart Riesling full of brisk tangerine and grapefruit flavors. Nervy acidity and intense mineral tones extend through the moderately long finish.",Bernkasteler Badstube Kabinett,88,22.0,Mosel,,,Anna Lee C. Iijima,,Dr. H. Thanisch (Erben Müller-Burggraef) 2012 Bernkasteler Badstube Kabinett Riesling (Mosel),Riesling,Dr. H. Thanisch (Erben Müller-Burggraef),https://images.vivino.com/thumbs/UGfIfhEXQ4-0RcJ5yGMTTQ_pb_x600.png,"['fruit', 'spice', 'smoke', 'earth', 'mineral']",white
89734,France,"The wine from this clos or walled vineyard in the city of Reims has spent eight years aging before disgorgement. It's a rare wine, with a wonderful balance between its toasty character and the crisp, dry apple and green-fruit flavors. It will certainly age further, so wait—if you can—until 2019.",Clos Lanson,96,196.0,Champagne,Champagne,,Roger Voss,@vossroger,Lanson 2006 Clos Lanson Chardonnay (Champagne),Chardonnay,Lanson,http://leonandsonwine.com/cdn/shop/files/DomaineLeon_LaGrandeCote_Champagne_France_2020.jpg?v=1701459971,"['fruit', 'apple']",white
124745,Chile,"Earthy, murky cherry and berry aromas feed into a sharply angled palate with racy acidity and scratchy tannins. Flavors of briary plum, olive and mint finish lean, without a lot of substance.",Reserva Guardián,84,12.0,Maipo Valley,,,Michael Schachner,@wineschach,Mancura 2014 Reserva Guardián Cabernet Sauvignon (Maipo Valley),Cabernet Sauvignon,Mancura,https://mancurawines.cl/wp-content/uploads/2023/03/range_mancura.jpg,"['berry', 'cherry', 'earth']",red
116574,Italy,"A blend of Cabernet Sauvignon, Sangiovese, Merlot and Syrah, this opens with aromas of black currant, pencil shavings, toast and a whiff of pine. Notes of mocha, graphite and anise add depth to the black cherry core alongside chewy but astringent tannins that leave a drying finish. Drink 2016–2018.",Non Confonditur,88,26.0,Tuscany,Toscana,,Kerin O’Keefe,@kerinokeefe,Argiano 2013 Non Confonditur Red (Toscana),Red Blend,Argiano,https://www.winedeals.com/media/catalog/product/cache/f8d2cb12a17084a7445beefcce31e97a/a/r/argiano_nc_19mv_750.jpg,['cherry'],red
61400,US,"This vineyard-designate opens in bombastic amounts of Asian spice and wild strawberry, making for a whirlwind of flavor and acidity on the palate. Black tea and rose garden dance around highlights of orange and cranberry, the wine tart in mineralogy, as well as full of length and density.",Thomas Road Vineyard Dutton Ranch,90,56.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Dutton Estate 2014 Thomas Road Vineyard Dutton Ranch Pinot Noir (Russian River Valley),Pinot Noir,Dutton Estate,https://www.princeofpinot.com/media/images/08_04/08_04-21.jpg,"['berry', 'spice', 'mineral']",red
121875,US,"An acid-driven wine, this has a palpable tartness, with feeble notes of raw wood, blueberry and smoke. Pairing this with a grilled pizza with a layer of tomato sauce could help tame the wild acids.",Jeunette Rouge,81,9.0,Missouri,Missouri,,,,Les Bourgeois NV Jeunette Rouge Red (Missouri),Red Blend,Les Bourgeois,"https://www.wine-searcher.com/images/labels/16/05/10431605.jpg?width=260&height=260&fit=bounds&canvas=260,260","['berry', 'smoke']",red
56283,France,"This is a rich demi-sec without being too sweet. It has a good balance of ripe creamed-pear and baked-apple flavors along with a bright layer of acidity. It's an harmonious whole, and ready to drink now.",White Label Demi-Sec,89,48.0,Champagne,Champagne,,Roger Voss,@vossroger,Veuve Clicquot Ponsardin NV White Label Demi-Sec  (Champagne),Champagne Blend,Veuve Clicquot Ponsardin,https://www.veuveclicquot.com/on/demandware.static/-/Sites-mh-master/default/dwa77a6bb9/images/large/veuve_clicquot/packshots/demi-sec_n.webp,"['apple', 'pear']",white
80368,Italy,"Here's a light pink sparkling wine (made with Pinot Nero) that opens with a touch of matchstick that needs a few minutes to blow off. Otherwise, the bouquet is redolent of pink rose, raspberry and cranberry with a touch of baked bread.",On attend les Invites,84,20.0,Central Italy,Colli Piacentini,,,,Luretta 2009 On attend les Invites Pinot Nero (Colli Piacentini),Pinot Nero,Luretta,https://luretta.com/wp-content/uploads/2022/03/On_attend_roncolino_HD.png,"['berry', 'nut']",unknown
78685,France,"This is a spicy wine, soft and open. Its tannins and red berry fruits have a diffuse character that takes away the focus of the wine. It will age quickly.",Les Moulins du Haut-Lansac,83,21.0,Bordeaux,Côtes de Bourg,,Roger Voss,@vossroger,Château Haut-Lansac 2010 Les Moulins du Haut-Lansac  (Côtes de Bourg),Bordeaux-style Red Blend,Château Haut-Lansac,https://www.wineenthusiast.com/wp-content/uploads/2023/08/08_23_The_2022_Bordeaux_Vintage_INSET_Wine.com_700x466.jpg,"['fruit', 'berry']",red
33702,Italy,"Sophisticated and bright, this beautiful Barbaresco presents loads of vanilla, dark fruit, spice and toasted nut intensity. There's structure and longevity here and the wine lasts many long minutes on the palate thanks to its bone-dry tannins.",Lorens,91,,Piedmont,Barbaresco,,,,Eredi Lodali 2008 Lorens  (Barbaresco),Nebbiolo,Eredi Lodali,http://bonkowski.me/en/2011/05/10/2008-barbaresco-surprises/20110510854wt-ii-4/,"['fruit', 'vanilla', 'spice', 'nut']",red
124494,Hungary,Aromas of jasmine and honeysuckle entice your nose and flavors of lemon lime and apple cider excite your palate. This dry Hungarian Furmint has both a strong minerality and a crisp finish.,Öreg Kiraly Dulo Mad,90,38.0,Tokaj,,,Jeff Jenssen,@worldwineguys,Barta 2012 Öreg Kiraly Dulo Mad Furmint (Tokaj),Furmint,Barta,"https://www.wine-searcher.com/images/labels/42/64/11164264.jpg?width=260&height=260&fit=bounds&canvas=260,260","['apple', 'lemon', 'lime', 'honey', 'mineral']",unknown
98558,US,"Half Cabernet Franc, 37% Merlot, and 13% Cabernet Sauvignon, this is one of a handful of Cayuse wines that spends a few months in new oak (about 50%). Done in a Claret style, it's firm, lightly toasty, with explosive dark fruits, streaked with umami, saline sea scents, dried plum, fig, cassis, earth and herbs all entwined to create compelling aromatics that carry through to an impressive finish.",Flying Pig,95,85.0,Washington,Walla Walla Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Cayuse 2010 Flying Pig Red (Walla Walla Valley (WA)),Bordeaux-style Red Blend,Cayuse,https://www.mediumplus.com/wp-content/uploads/Cayuse-Flying-Pig.jpg,"['fruit', 'oak', 'herb', 'earth']",red
20371,France,"This is an impressive, rich, smooth wine. Generous and opulent in style, it has weight and firm tannins along with concentrated black fruits. Brisk acidity and a dry finishing touch lend elegance. Drink from 2016.",Réserve du Mas,93,,Provence,Les Baux de Provence,,Roger Voss,@vossroger,Mas de la Dame 2011 Réserve du Mas Red (Les Baux de Provence),Red Blend,Mas de la Dame,https://images.vivino.com/thumbs/ogwzv9w2T5SfNmbqIrLixQ_375x500.jpg,['fruit'],red
68985,US,"This wine is predominantly Merlot and Cabernet Sauvignon, with pinches of Syrah and Cabernet Franc blended in. Baking spice, cocoa and berry aromas lead to a layered cherry flavors that show intensity and persistence.",Stella Maris,91,29.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Northstar 2012 Stella Maris Red (Columbia Valley (WA)),Red Blend,Northstar,https://cdn.ct-static.com/labels/c180181e-c4c1-4160-aff7-543baae141eb.jpg,"['berry', 'cherry', 'spice']",red
122066,Italy,"Made from 100% Tempranillo grapes that are left to dry for about four weeks before fermentation, this densely concentrated wine is a bit shy on the nose. The structured palate is more expressive, revealing dried black cherries, leather, cocoa, tobacco and licorice that provide enough richness to support the hefty alcohol. It's balanced by velvety tannins. Drink 2016–2022.",Vigna alle Nicchie,90,60.0,Tuscany,Toscana,,Kerin O’Keefe,@kerinokeefe,Pietro Beconcini 2010 Vigna alle Nicchie Tempranillo (Toscana),Tempranillo,Pietro Beconcini,https://nightowlexpress.hk/cdn/shop/products/vigna_alle_nicchie.jpg?v=1438698055,[],unknown
103331,US,"Simple and sweet, with raspberry, cherry and mint candy flavors. Drink now.",Pomar Junction Vineyard,82,34.0,California,Monterey,Central Coast,,,Pomar Junction 2008 Pomar Junction Vineyard Zinfandel (Monterey),Zinfandel,Pomar Junction,https://thecorkscrewconcierge.com/wp-content/uploads/2021/11/7EE9DD8D-E55A-475C-BC2F-0B46A4B2ACCB-750x562.jpeg,"['berry', 'cherry']",red
27784,US,"Shows plenty of good Cabernet varietal character in the blackberry and black currant flavors, with savory cherry and violet notes that must come from additions of Cabernet Franc and Merlot. The all-important tannins are super soft and mellow, while acidity also is soft. Enjoy this decadent wine now and through 2015.",,90,50.0,California,Napa Valley,Napa,,,Signorello 2007 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Signorello,http://www.championwinecellars.com/cdn/shop/products/IMG_6069.jpg?v=1638481462,"['berry', 'cherry']",red
30370,Italy,"Cavallotto (Tenuta Bricco Boschis) offers a dark and powerful Riserva with a masculine, brooding personality complete with black spice, peppercorn, licorice, cola, prune and blackberry preserves. The wine concludes with a soft, velvety mouthfeel.",Riserva Vignolo,91,98.0,Piedmont,Barolo,,,,Cavallotto 2005 Riserva Vignolo  (Barolo),Nebbiolo,Cavallotto,https://cdn.ct-static.com/labels/d55fa38d-6072-4ad2-87ad-5ddb5f46e57c.jpg,"['berry', 'spice', 'pepper', 'nut']",sparkling
40219,US,"A very nice Zin that shows classic attributes at an everyday price. Dry, tannic and rich, it has berry, currant, carob and spice flavors with a strong streak of black pepper. Drink now.",,86,14.0,California,California,California Other,,,MC2 2006 Zinfandel (California),Zinfandel,MC2,https://vincellar.vinfolio.com/images/icon_large_no_image.jpg,"['berry', 'spice', 'pepper']",red
106814,US,"A pleasant, easy-drinking Zin. Has rich flavors of cherries, raspberries, figs and spices. Pretty good barbecue wine for the price.",Old Vine,85,14.0,California,Paso Robles,Central Coast,,,Project Paso 2009 Old Vine Zinfandel (Paso Robles),Zinfandel,Project Paso,https://cdn10.bigcommerce.com/s-tsmf5ul0/products/1831/images/2183/yhst-128588312714207_2232_21947474__13458.1450829595.1280.1280.jpg?c=2,['spice'],red
19845,Australia,"Full bodied and warm, this is a ripe, fruit-driven style that's made for immediate enjoyment. Grapy, plummy fruit adds notes of baking spices and chocolate on the supple finish.",,87,12.0,South Australia,South Australia,,Joe Czerwinski,@JoeCz,Paringa 2015 Cabernet Sauvignon (South Australia),Cabernet Sauvignon,Paringa,https://www.wineenthusiast.com/wp-content/assets/reviews/label-images/wine/wine/256700_41be_apr17_3760.jpg,"['fruit', 'chocolate', 'spice']",red
2165,US,"Peach and blossom notes abound on this delightfully fresh fruity wine. Its sunny stone-fruit flavors are concentrated and juicy, balanced against zesty lime acidity and a meandering pollen finish. Sprightly in texture yet buoyant.",Semi Dry,90,17.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Keuka Spring 2016 Semi Dry Riesling (Finger Lakes),Riesling,Keuka Spring,https://4.bp.blogspot.com/-eqnvvQ4M3Ws/Woc3UZvabWI/AAAAAAAAQYM/6OjT4olk0QAGvVpQb7CBGkqv3lPcjdgJQCLcBGAs/s1600/IMG_9200.jpeg,"['fruit', 'peach', 'lime']",white
11206,France,"One of the flagship wines of Louis Latour, this has great weight, richness and ripe yellow fruits, all surrounded by wood and citrus flavors. A sense of mineral in the texture adds complexity, while the firm structure needs to age. Drink from 2018.",,94,140.0,Burgundy,Corton-Charlemagne,,Roger Voss,@vossroger,Louis Latour 2011  Corton-Charlemagne,Chardonnay,Louis Latour,https://www.louislatour.com/image/vin/56/corton-charlemagne-grand-cru-etiquette-jpg,"['fruit', 'citrus', 'mineral']",white
39473,France,"This is Les Vins de Vienne's upscale Crozes, and it's very successful in 2009, featuring bold, concentrated blackberry fruit supported by hints of vanilla and toast. It's full bodied and richly textured, with a long, layered finish. Drink now–2020.",Les Palignons,91,40.0,Rhône Valley,Crozes-Hermitage,,Joe Czerwinski,@JoeCz,Les Vins de Vienne 2009 Les Palignons  (Crozes-Hermitage),Syrah,Les Vins de Vienne,https://images.vivino.com/thumbs/bg5hsKlwToq43WRJH4d8fg_pb_x600.png,"['fruit', 'berry', 'vanilla']",red
2280,US,"There is loads of freshly crushed black pepper in this dry, robust Zin. It's almost enough to make you sneeze. You'll also find good blackberry fruit and heady alcohol. Drink up.",,85,17.0,California,Napa Valley,Napa,,,Dominican Oaks 2010 Zinfandel (Napa Valley),Zinfandel,Dominican Oaks,https://images.vivino.com/thumbs/g4mHjhK3QWWiQtmeS88LIA_150x200.jpg,"['fruit', 'berry', 'pepper']",red
59877,France,"White peach aromas and powerful fruitiness give this wine great intensity. It is bone dry while rich, full of quince, pear and peach fruits. There is an extra richness from the edge of wood aging. The wine is still young and should not be drunk before 2020.",Sec,92,25.0,Loire Valley,Vouvray,,Roger Voss,@vossroger,Domaine Vincent Carême 2015 Sec  (Vouvray),Chenin Blanc,Domaine Vincent Carême,https://bottlewander.com/cdn/shop/products/DomaineVincentCaremeVouvrayLeSec2019.jpg?v=1647567463&width=700,"['fruit', 'pear', 'peach']",unknown
79856,US,"This dark-colored wine shows Malbec's rustic side, with scratchy tannins and tons of blackberry flavor. It's one-dimensional, but perfect to enjoy with a barbecued steak.",,84,15.0,California,Paso Robles,Central Coast,,,Clayhouse 2011 Malbec (Paso Robles),Malbec,Clayhouse,https://images.squarespace-cdn.com/content/v1/543f23d7e4b0bda0c64b6c32/1447992449237-P99SF0G1862FHWA6081K/image-asset.jpeg,['berry'],red
106742,US,"Toast aromas accent ripe pears and golden-delicious apples in this soft, easy-to-like Chard that only lacks a bit of depth. A slightly bitter note on the finish should become less noticeable over the next few months.",,83,10.0,New York,North Fork of Long Island,Long Island,Joe Czerwinski,@JoeCz,Martha Clara 1999 Chardonnay (North Fork of Long Island),Chardonnay,Martha Clara,"https://www.wine-searcher.com/images/labels/21/47/10372147.jpg?width=260&height=260&fit=bounds&canvas=260,260","['apple', 'pear']",white
85296,US,"For the fan of big, bold flavor, this Rutherford red is robust in tannin and oak, as well as full, ripe waves of blueberry, black cherry and chocolate. Interspersed among the enjoyable proceedings are dessert-like elements of caramel and cinnamon.",,90,40.0,California,Rutherford,Napa,Virginie Boone,@vboone,Sanctuary 2013 Cabernet Sauvignon (Rutherford),Cabernet Sauvignon,Sanctuary,https://www.wineenthusiast.com/wp-content/assets/reviews/label-images/wine/wine/248766_102be_boybg16_3730.jpg,"['berry', 'cherry', 'chocolate', 'oak']",red
24665,US,"All stainless steel fermented using Dijon clones. A clean, delicate style, but with an elegant touch and nuances of honey, clove. Very well balanced and textured, with a light but long progression of flavors.",,88,16.0,Oregon,Rogue Valley,Southern Oregon,Paul Gregutt,@paulgwine ,Paschal 1999 Chardonnay (Rogue Valley),Chardonnay,Paschal,http://res.cloudinary.com/winecom/image/upload/51903_refDetail-0,['honey'],white
69422,France,"Supple and fruity, this is bright with red fruits given a lift with spice. The wine is all about fruit with acidity to add a fresher character. Tannins are already integrating meaning the wine will be ready soon. Drink from 2016.",Tertre-Perdigous,87,16.0,Southwest France,Cahors,,Roger Voss,@vossroger,Château du Port 2013 Tertre-Perdigous Malbec-Merlot (Cahors),Malbec-Merlot,Château du Port,https://www.wineenthusiast.com/wp-content/uploads/2024/04/04_24_Best-Argentinian-Malbecs_HERO_WineOnSale_Wine.com_WineChild_1920x1280.jpg,"['fruit', 'spice']",red
36657,Argentina,"Floral aromas of orange peel, rose petal and violet blend with more typical scents of tar and char. This Malbec blend is linear in feel but full, without an ounce of flab. Lightly spiced berry, red plum and chocolaty oak flavors finish toasty and tight, but with give. Drink 2017–2023.",Toko Vineyard El Corte,92,25.0,Mendoza Province,Mendoza,,Michael Schachner,@wineschach,ZaHa 2014 Toko Vineyard El Corte Red (Mendoza),Red Blend,ZaHa,https://southernwines.com/wp-content/uploads/2023/10/Zaha-El-Corte-2014.jpg,"['berry', 'oak', 'spice', 'floral']",red
20274,US,"Blended with 20% Sauvignon Blanc, this wine starts out somewhat aromatically brooding, with notes of melon and toast. It brings plenty of texture and richness, with a creamy feel and a warm finish.",,88,15.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,L'Ecole No. 41 2014 Sémillon (Columbia Valley (WA)),Sémillon,L'Ecole No. 41,https://www.lecole.com/wp-content/uploads/legacy/63602_1_14%20Semillion%20CV750_b_0.jpg,[],unknown
41681,US,"From the only Riesling vines planted in the Walla Walla AVA, this Figgins wine club-only selection makes you wish for more. It has lovely layering of citrus pith and rind flavors, a mouth-cleansing minerality, and exceptional depth of flavor. Finished completely dry, it registers just 12% alcohol.",Estate,90,30.0,Washington,Walla Walla Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Figgins 2013 Estate Riesling (Walla Walla Valley (WA)),Riesling,Figgins,https://images.squarespace-cdn.com/content/v1/6491b927c3f15c2096c697a2/5bedd5bd-2c87-4290-981c-5557dd593ddd/2013+Estate+Red.png,"['citrus', 'mineral']",white
76873,US,"Powerful and delicious flavors are matched by bold and supportive tannins in this almost larger-than-life wine. Ripe black cherry, plum and anise flavors are nicely wrapped up in a texture that lifts and balances them for a seamless impression on the palate. The delicious fruit notes and lightly spicy nuances linger beautifully on the finish.",Morine Ranch,92,40.0,California,High Valley,,Jim Gordon,@gordone_cellars,Shannon Ridge 2012 Morine Ranch Tempranillo (High Valley),Tempranillo,Shannon Ridge,https://images.vivino.com/labels/ZfmMerDmQNyRCilUnXmA8A.jpg,"['fruit', 'cherry']",unknown
36905,France,"Producer Michel Gonet has made this 50-50 blend of Chardonnay and Pinot Noir, using this label exclusively for the American market. It is a soft, ripe wine, well balanced and attractive with white fruits and a touch of citrus. The texture is crisp, leaving a bright, tight aftertaste.",Brut Réserve,88,49.0,Champagne,Champagne,,Roger Voss,@vossroger,Charles-Gilbert de Vindé NV Brut Réserve  (Champagne),Champagne Blend,Charles-Gilbert de Vindé,https://www.wine-searcher.com/images/labels/30/50/charles-gilbert-de-vinde-reserve-brut-champagne-france-10963050.jpg,"['fruit', 'citrus']",sparkling
17372,US,"This is a delightfully light-pink blend of Grenache, Merlot, Sangiovese and Syrah from different pockets of the county. Subtle strawberry, Mandarin orange and nutty flavors play off the moderate acidity and pretty white flower notions.",,88,16.0,California,Sonoma County,Sonoma,Virginie Boone,@vboone,Angels & Cowboys 2016 Rosé (Sonoma County),Rosé,Angels & Cowboys,https://www.liquorstore-online.com/product_images/p_197252.jpg,"['berry', 'nut']",rosé
109855,Portugal,"Apples, green plums and peaches go with lemon zest acidity in this soft, fruity white wine. It is ready for drinking, finishing with an attractive warm finish.",Vinhas do Lasso Branco,86,,Lisboa,,,Roger Voss,@vossroger,Quinta do Pinto 2010 Vinhas do Lasso Branco White (Lisboa),Portuguese White,Quinta do Pinto,https://www.vinha.co.uk/wp-content/uploads/2022/10/106281-2.png,"['fruit', 'apple', 'peach', 'lemon']",white
113921,France,"Fat, simple wine that offers ripe apples, but misses out on acidity. The finish has a candied character.",Blanc de Blancs Brut,80,13.0,France Other,Vin Mousseux,,Roger Voss,@vossroger,Silver Cap NV Blanc de Blancs Brut Sparkling (Vin Mousseux),Sparkling Blend,Silver Cap,https://www.wineenthusiast.com/wp-content/uploads/2024/09/09_24_Rose_Champagne_HERO_Wine.com_TotalWine_1920x1280.jpg,['apple'],sparkling
575,France,"This is a juicy wine with its red fruits and attractive acidity. The wood aging still shows, perhaps too strongly, but that fruit is already a major factor in the success of the wine. Drink from 2019.",,89,14.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château de l'Aubrade 2015  Bordeaux Supérieur,Bordeaux-style Red Blend,Château de l'Aubrade,"https://www.totalwine.com/dynamic/x1000,sq/media/sys_master/twmmedia/ha0/h5a/28263400341534.png",['fruit'],red
112750,US,"This is an elaborately soft, richly decadent wine. It tastes like milk chocolate, with a squirt of blackberry and cherry liqueur. Delicious and slightly off-dry, if a little direct. Drink now.",,87,35.0,California,Paso Robles,Central Coast,,,Ancient Peaks 2008 Petit Verdot (Paso Robles),Petit Verdot,Ancient Peaks,https://www.wine-searcher.com/images/labels/25/96/ancient-peaks-margarita-vineyard-petit-verdot-paso-10412596.jpg,"['berry', 'cherry', 'chocolate']",unknown
103112,Portugal,"Fresh, fruity and light, this bright wine misses out on any flavor depth. What it does have is attractive acidity and berry fruits. It's the acidity that shows most strongly at the end.",10-Years-Old Tawny,87,,Port,,,Roger Voss,@vossroger,Barão de Vilar NV 10-Years-Old Tawny  (Port),Port,Barão de Vilar,https://www.portugalvineyards.com/84332-home_default/barao-de-vilar-10-years-tawny-port.jpg,"['fruit', 'berry']",dessert
109478,France,"This is a honeyed, sweet wine (a fact not indicated on the label). Spice is surrounded by ripe fruits, apricot and lychee, with added pepper. Some citrus acidity comes through at the end. Drink now.",Steinklotz Grand Cru,89,25.0,Alsace,Alsace,,Roger Voss,@vossroger,Helfrich 2009 Steinklotz Grand Cru Gewurztraminer (Alsace),Gewürztraminer,Helfrich,https://cookingdistrict.com/cd/general.nsf/blogbydate/53E2F169B7734C4185257B83001821AD/$File/HELFRICH%20GRAND%20CRU%20GEWURZhome.jpg,"['fruit', 'citrus', 'spice', 'pepper', 'honey']",unknown
104179,Italy,"Aged partly in concrete vats and partly in oak, this shows concentrated sensations of ripe plum, sour cherry and raspberry layered with espresso notes. Pair this with grilled vegetables or spicy cheeses.",,87,28.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Principe Corsini Fattoria Le Corti 2010  Chianti Classico,Red Blend,Principe Corsini Fattoria Le Corti,https://principecorsini.s3.eu-central-1.amazonaws.com/wp-content/uploads/2020/03/08165635/Cortevecchia-2020-chianti-classico-riserva-docg-principe-corsini-1024x1024.png,"['berry', 'cherry', 'oak']",red
119808,Italy,"Aromas of mocha, violet, espresso and leather lead the nose. The jammy palate offers juicy black cherry, licorice and grilled herb while a blast of orange zest lifts the finish. Fresh acidity and polished tannins provide balance.",,90,50.0,Piedmont,Barbaresco,,Kerin O’Keefe,@kerinokeefe,Luigi Voghera 2013  Barbaresco,Nebbiolo,Luigi Voghera,https://binendswine.com/cdn/shop/files/VogheraBarbaresco.jpg?v=1714143053&width=1080,"['cherry', 'herb']",unknown
119528,US,"Dry and well balanced but also full flavored, this will be a great go-to bubbly to have ready in the fridge for any minor or major occasion. There are ripe fruits along with crisp citrus notes, lively acidity, a rich mousse of bubbles and lingering finish.",Blanc de Blancs,92,40.0,California,North Coast,North Coast,Jim Gordon,@gordone_cellars,Schramsberg 2014 Blanc de Blancs Chardonnay (North Coast),Chardonnay,Schramsberg,https://freerangebrooklyn.com/wp-content/uploads/j-schram-2014-blanc-back.jpg,"['fruit', 'citrus']",white
35487,Australia,"A fresh, fruity and fun rendering of Pinot Noir, this medium-bodied wine features lightly floral aromas, red cherry and raspberry fruit and a silky, mouthwatering finish. Drink now–2020.",,90,17.0,South Australia,Adelaide Hills,,Joe Czerwinski,@JoeCz,Wakefield 2015 Pinot Noir (Adelaide Hills),Pinot Noir,Wakefield,https://cdn.ct-static.com/labels/1abb9881-4c27-450b-a9a8-1c9f8f095f42.jpg,"['fruit', 'berry', 'cherry', 'floral']",red
56384,US,"Super-fruity, with a fantastic range of blackberry, cherry, currant, blueberry, chocolate and anise flavors. Could be firmer in structure, though, as the texture is overly soft and melted.",The Poet 20th Anniversary,86,75.0,California,Napa Valley,Napa,,,Cosentino 2005 The Poet 20th Anniversary Meritage (Napa Valley),Meritage,Cosentino,https://cdn.ct-static.com/labels/76828a25-d631-45b1-a812-4e6774590d15.jpg,"['fruit', 'berry', 'cherry', 'chocolate']",unknown
20972,France,"Bitter chocolate aromas and woody flavors are the hallmarks of this smoky, burnt toast-inflected wine. That bitter quality probably won't go away, leaving the fruit behind.",,85,17.0,Bordeaux,Cadillac Côtes de Bordeaux,,Roger Voss,@vossroger,Château de Fontenille 2015  Cadillac Côtes de Bordeaux,Bordeaux-style Red Blend,Château de Fontenille,https://wardmanwines.com/cdn/shop/products/I0010752_cotesdecadillacnvbtl_750x.jpg?v=1669923320,"['fruit', 'chocolate']",red
111618,Italy,"Sangiovese fruit is presented in its most genuine and clean state, with bright berry nuances, violets, moist earth, tobacco and cola. There are wood elements, but they are unobstructive, clean and otherwise relegated to a supporting role. The bouquet shows wild berry, bramble and bright acidity.",Marchese Antinori Riserva,89,35.0,Tuscany,Chianti Classico,,,,Marchesi Antinori 2007 Marchese Antinori Riserva  (Chianti Classico),Red Blend,Marchesi Antinori,"https://www.wine-searcher.com/images/labels/95/60/11439560.jpg?width=260&height=260&fit=bounds&canvas=260,260","['fruit', 'berry', 'earth']",red
